Row_ID,Order_ID,Order_Date,Ship_Date,Customer_ID,Product_ID,Location_ID,Shipping_ID,Sales,Quantity,Discount,Profit,Actual_Fulfillment_Days,Shipping_Cost_Per_Unit,Shipping_Cost,Unit_Cost,Net_Profit,Net_Profit_Margin
5401,CA-2017-132262,2017-09-21,2017-09-23,ML-18265,TEC-AC-10000158,LOC-0006,FC_W,71.98,2,0.0,15.1158,2,6.5,13.0,28.432100000000002,2.1158,2.9394276187829953
5402,CA-2017-132262,2017-09-21,2017-09-23,ML-18265,TEC-AC-10000303,LOC-0006,FC_W,79.98,2,0.0,26.3934,2,6.5,13.0,26.793300000000002,13.3934,16.745936484121028
5403,CA-2017-123043,2017-08-24,2017-08-29,AH-10195,OFF-BI-10003910,LOC-0024,STD_E,24.672,4,0.2,7.71,5,1.5,6.0,4.2405,1.71,6.930933852140078
5404,CA-2017-123043,2017-08-24,2017-08-29,AH-10195,OFF-BI-10000138,LOC-0024,STD_E,3.744,1,0.2,1.3104,5,1.5,1.5,2.4336,-0.1896,-5.064102564102564
5405,US-2016-143280,2016-02-22,2016-02-26,TZ-21580,TEC-PH-10002398,LOC-0063,STD_W,445.96,5,0.2,55.745,4,3.75,18.75,78.04299999999999,36.995,8.295587048165755
5406,US-2016-143280,2016-02-22,2016-02-26,TZ-21580,TEC-AC-10003399,LOC-0063,STD_W,36.24,1,0.0,15.2208,4,2.5,2.5,21.0192,12.7208,35.10154525386314
5407,US-2016-143280,2016-02-22,2016-02-26,TZ-21580,OFF-FA-10000992,LOC-0063,STD_W,10.65,3,0.0,5.0055,4,2.5,7.5,1.8815000000000002,-2.4945000000000004,-23.422535211267608
5408,CA-2017-108854,2017-12-08,2017-12-14,DM-13345,OFF-PA-10003022,LOC-0010,STD_W,87.92,4,0.0,40.4432,6,2.5,10.0,11.869200000000001,30.443199999999997,34.62602365787079
5409,CA-2017-108854,2017-12-08,2017-12-14,DM-13345,OFF-BI-10002854,LOC-0010,STD_W,22.424,1,0.2,8.409,6,2.5,2.5,14.014999999999999,5.909000000000001,26.35123082411702
5410,CA-2017-108854,2017-12-08,2017-12-14,DM-13345,OFF-BI-10001670,LOC-0010,STD_W,90.48,3,0.2,33.93,6,2.5,7.5,18.85,26.43,29.210875331564985
5411,CA-2017-108854,2017-12-08,2017-12-14,DM-13345,OFF-ST-10001837,LOC-0010,STD_W,42.76,1,0.0,11.1176,6,3.75,3.75,31.6424,7.3675999999999995,17.230121608980355
5412,CA-2017-166856,2017-09-18,2017-09-22,TS-21505,OFF-BI-10002012,LOC-0535,STD_W,10.08,7,0.2,3.528,4,2.5,17.5,0.9359999999999999,-13.972,-138.61111111111111
5413,CA-2017-166856,2017-09-18,2017-09-22,TS-21505,TEC-AC-10004992,LOC-0535,STD_W,101.34,3,0.0,8.1072,4,2.5,7.5,31.0776,0.6072000000000006,0.599171107164003
5414,CA-2016-153157,2016-09-11,2016-09-14,TB-21625,TEC-PH-10003171,LOC-0477,FC_C,224.75,5,0.0,62.93,3,6.75,33.75,32.364,29.18,12.983314794215794
5415,US-2017-125647,2017-09-23,2017-09-28,LC-16870,OFF-AP-10000390,LOC-0156,STD_C,73.176,6,0.8,-197.5752,5,1.7999999999999998,10.799999999999999,45.1252,-208.3752,-284.75893735651033
5416,US-2017-125647,2017-09-23,2017-09-28,LC-16870,OFF-PA-10004888,LOC-0156,STD_C,20.736,4,0.2,7.2576,5,1.2,4.8,3.3696,2.4576000000000002,11.851851851851853
5417,US-2017-125647,2017-09-23,2017-09-28,LC-16870,TEC-PH-10004188,LOC-0156,STD_C,39.984,2,0.2,-8.9964,5,1.7999999999999998,3.5999999999999996,24.4902,-12.5964,-31.50360144057623
5418,CA-2014-132542,2014-10-06,2014-10-08,AM-10360,OFF-BI-10004099,LOC-0199,SC_C,15.36,2,0.0,7.68,2,2.5,5.0,3.84,2.6799999999999997,17.447916666666664
5419,CA-2015-110877,2015-10-23,2015-10-26,JE-15715,OFF-PA-10004621,LOC-0017,FC_C,36.288,7,0.2,12.7008,3,4.5,31.5,3.3695999999999993,-18.7992,-51.80555555555556
5420,CA-2015-110877,2015-10-23,2015-10-26,JE-15715,TEC-PH-10002103,LOC-0017,FC_C,150.384,2,0.2,15.0384,3,6.75,13.5,67.6728,1.5383999999999993,1.0229811682093837
5421,US-2016-151827,2016-03-31,2016-04-02,CS-11950,TEC-PH-10002789,LOC-0064,SC_E,280.782,3,0.4,-60.8361,2,4.5,13.5,113.8727,-74.3361,-26.474667179520058
5422,US-2016-151827,2016-03-31,2016-04-02,CS-11950,TEC-AC-10003289,LOC-0064,SC_E,31.984,2,0.2,1.1994,2,3.0,6.0,15.3923,-4.8006,-15.009379689844923
5423,US-2016-163258,2016-12-29,2017-01-02,PF-19225,OFF-BI-10000138,LOC-0063,STD_W,11.232,3,0.2,3.9312,4,2.5,7.5,2.4335999999999998,-3.5688,-31.773504273504276
5424,CA-2017-103009,2017-11-03,2017-11-05,PJ-18835,OFF-PA-10001215,LOC-0127,SC_S,26.4,5,0.0,11.88,2,2.2,11.0,2.9039999999999995,0.8800000000000008,3.3333333333333366
5425,US-2017-120649,2017-01-20,2017-01-26,JF-15490,OFF-AR-10001545,LOC-0505,STD_E,3.52,2,0.0,1.0208,6,1.5,3.0,1.2496,-1.9792,-56.22727272727273
5426,CA-2016-153598,2016-12-03,2016-12-06,NM-18520,TEC-AC-10003870,LOC-0063,FC_W,1649.95,5,0.0,659.98,3,6.5,32.5,197.994,627.48,38.030243340707294
5427,CA-2016-153598,2016-12-03,2016-12-06,NM-18520,FUR-FU-10001085,LOC-0063,FC_W,111.9,6,0.0,51.474,3,9.75,58.5,10.071000000000002,-7.026000000000003,-6.278820375335123
5428,US-2016-108497,2016-06-14,2016-06-14,MH-17290,FUR-BO-10004218,LOC-0002,SD_W,599.165,5,0.15,35.245,0,31.5,157.5,112.78399999999999,-122.255,-20.404229218996438
5429,CA-2016-113096,2016-09-02,2016-09-04,SZ-20035,OFF-ST-10003455,LOC-0035,FC_W,46.53,3,0.0,12.0978,2,9.75,29.25,11.477400000000001,-17.1522,-36.86266924564797
5430,CA-2014-136861,2014-09-05,2014-09-07,PR-18880,FUR-FU-10001967,LOC-0105,FC_S,31.984,2,0.2,1.999,2,6.0,12.0,14.992500000000001,-10.001,-31.268759379689843
5431,CA-2017-117422,2017-10-21,2017-10-25,FC-14245,OFF-AP-10000938,LOC-0346,STD_E,161.568,2,0.2,16.1568,4,2.25,4.5,72.7056,11.6568,7.214795008912656
5432,CA-2017-117422,2017-10-21,2017-10-25,FC-14245,OFF-PA-10002195,LOC-0346,STD_E,4.064,1,0.2,1.3716,4,1.5,1.5,2.6924,-0.12840000000000007,-3.1594488188976393
5433,CA-2017-117422,2017-10-21,2017-10-25,FC-14245,OFF-BI-10002799,LOC-0346,STD_E,6.216,4,0.7,-4.9728,4,1.5,6.0,2.7972,-10.9728,-176.5250965250965
5434,CA-2017-129707,2017-04-25,2017-04-29,LH-16750,OFF-AR-10000246,LOC-0523,STD_W,8.896,4,0.2,0.6672,4,2.5,10.0,2.0572000000000004,-9.3328,-104.91007194244604
5435,CA-2015-160171,2015-10-19,2015-10-24,RM-19675,OFF-AP-10000275,LOC-0142,STD_W,1640.7,5,0.0,459.396,5,3.75,18.75,236.26080000000002,440.646,26.857195099652586
5436,CA-2015-160171,2015-10-19,2015-10-24,RM-19675,TEC-AC-10000892,LOC-0142,STD_W,270.0,3,0.0,97.2,5,2.5,7.5,57.6,89.7,33.22222222222223
5437,CA-2014-103317,2014-07-05,2014-07-08,DM-13525,FUR-FU-10001591,LOC-0184,FC_S,19.52,2,0.2,5.368,3,6.0,12.0,7.076,-6.632,-33.97540983606557
5438,CA-2014-103317,2014-07-05,2014-07-08,DM-13525,OFF-BI-10001787,LOC-0184,FC_S,9.81,5,0.7,-6.867,3,4.0,20.0,3.3354,-26.867,-273.87359836901123
5439,CA-2014-103317,2014-07-05,2014-07-08,DM-13525,FUR-FU-10003192,LOC-0184,FC_S,213.216,3,0.2,15.9912,3,6.0,18.0,65.7416,-2.008800000000001,-0.942143178748312
5440,CA-2016-167115,2016-04-04,2016-04-09,EH-14185,OFF-BI-10004600,LOC-0046,STD_E,588.784,2,0.2,183.995,5,1.5,3.0,202.3945,180.995,30.74047528465448
5441,US-2017-153633,2017-11-13,2017-11-18,TC-21295,OFF-AR-10002335,LOC-0536,SC_S,2.064,1,0.2,0.1548,5,2.2,2.2,1.9092,-2.0452000000000004,-99.08914728682173
5442,CA-2017-155929,2017-09-09,2017-09-13,AI-10855,OFF-PA-10000859,LOC-0276,STD_W,6.368,2,0.2,2.388,4,2.5,5.0,1.9900000000000002,-2.612,-41.017587939698494
5443,CA-2015-148712,2015-04-17,2015-04-23,JM-15535,TEC-AC-10003198,LOC-0046,STD_E,99.6,1,0.0,36.852,6,1.5,1.5,62.748,35.352,35.493975903614455
5444,CA-2015-148712,2015-04-17,2015-04-23,JM-15535,OFF-BI-10001900,LOC-0046,STD_E,62.296,13,0.2,21.0249,6,1.5,19.5,3.1747000000000005,1.5248999999999988,2.447829716193654
5445,CA-2015-148712,2015-04-17,2015-04-23,JM-15535,OFF-AR-10000614,LOC-0046,STD_E,10.71,3,0.0,2.7846,6,1.5,4.5,2.6418000000000004,-1.7153999999999998,-16.016806722689072
5446,CA-2016-128307,2016-07-25,2016-07-29,BE-11335,OFF-EN-10003040,LOC-0017,STD_C,20.936,1,0.2,7.0659,4,1.2,1.2,13.8701,5.8659,28.01824608330149
5447,US-2016-127425,2016-08-26,2016-08-31,DR-12880,TEC-PH-10003442,LOC-0046,STD_E,33.0,6,0.0,8.25,5,2.25,13.5,4.125,-5.25,-15.909090909090908
5448,US-2016-127425,2016-08-26,2016-08-31,DR-12880,TEC-AC-10002800,LOC-0046,STD_E,249.95,5,0.0,87.4825,5,1.5,7.5,32.4935,79.9825,31.999399879975996
5449,US-2014-119081,2014-09-12,2014-09-19,TA-21385,OFF-SU-10000157,LOC-0310,STD_C,357.93,3,0.0,7.1586,7,1.2,3.5999999999999996,116.92380000000001,3.5586,0.9942167462911744
5450,US-2014-119081,2014-09-12,2014-09-19,TA-21385,TEC-AC-10001542,LOC-0310,STD_C,57.4,5,0.0,10.906,7,1.2,6.0,9.2988,4.906000000000001,8.547038327526133
5451,US-2014-119081,2014-09-12,2014-09-19,TA-21385,OFF-BI-10004519,LOC-0310,STD_C,331.96,2,0.0,149.382,7,1.2,2.4,91.28899999999999,146.982,44.27702132787083
5452,US-2014-119081,2014-09-12,2014-09-19,TA-21385,FUR-FU-10003464,LOC-0310,STD_C,40.56,2,0.0,12.9792,7,1.7999999999999998,3.5999999999999996,13.790400000000002,9.3792,23.124260355029584
5453,CA-2016-140613,2016-07-22,2016-07-29,KN-16705,OFF-SU-10004261,LOC-0384,STD_W,86.2,5,0.0,24.998,7,2.5,12.5,12.2404,12.498000000000001,14.498839907192576
5454,US-2017-108700,2017-05-19,2017-05-23,PJ-18835,OFF-PA-10004733,LOC-0229,STD_C,38.016,6,0.2,13.7808,4,1.2,7.199999999999999,4.0392,6.5808,17.310606060606062
5455,CA-2017-160962,2017-04-28,2017-05-02,MC-17605,OFF-ST-10001325,LOC-0106,STD_E,8.384,1,0.2,0.7336,4,2.25,2.25,7.6504,-1.5164,-18.0868320610687
5456,CA-2017-160962,2017-04-28,2017-05-02,MC-17605,OFF-AR-10003056,LOC-0106,STD_E,6.848,2,0.2,0.7704,4,1.5,3.0,3.0388,-2.2296,-32.55841121495327
5457,CA-2017-130631,2017-12-29,2018-01-02,BS-11755,OFF-FA-10000089,LOC-0200,STD_W,19.6,5,0.0,9.604,4,2.5,12.5,1.9992000000000005,-2.896000000000001,-14.775510204081636
5458,CA-2017-130631,2017-12-29,2018-01-02,BS-11755,FUR-FU-10004093,LOC-0200,STD_W,68.46,2,0.0,20.538,4,3.75,7.5,23.961,13.038,19.044697633654692
5459,CA-2017-116680,2017-09-04,2017-09-06,PK-19075,OFF-BI-10004022,LOC-0035,SC_W,13.344,6,0.2,4.3368,2,4.0,24.0,1.5011999999999999,-19.6632,-147.35611510791367
5460,CA-2017-116680,2017-09-04,2017-09-06,PK-19075,FUR-TA-10001771,LOC-0035,SC_W,1478.272,8,0.2,92.392,2,12.0,96.0,173.23499999999999,-3.608000000000004,-0.24406875054117266
5461,US-2014-107405,2014-03-21,2014-03-25,TS-21205,OFF-ST-10002301,LOC-0197,STD_S,16.272,1,0.2,-3.8646,4,1.5,1.5,20.136599999999998,-5.364599999999999,-32.96828908554572
5462,CA-2017-101574,2017-09-28,2017-10-04,BD-11725,FUR-FU-10001706,LOC-0004,STD_W,9.24,3,0.0,4.4352,6,3.75,11.25,1.6016000000000001,-6.8148,-73.75324675324674
5463,CA-2014-146591,2014-01-19,2014-01-20,TS-21340,OFF-BI-10003676,LOC-0058,FC_W,32.34,10,0.7,-23.716,1,6.5,65.0,5.605600000000001,-88.71600000000001,-274.3228200371057
5464,CA-2014-146591,2014-01-19,2014-01-20,TS-21340,OFF-PA-10000659,LOC-0058,FC_W,56.064,4,0.2,19.6224,1,6.5,26.0,9.1104,-6.377600000000001,-11.37557077625571
5465,CA-2014-146591,2014-01-19,2014-01-20,TS-21340,OFF-EN-10002504,LOC-0058,FC_W,108.72,5,0.2,36.693,1,6.5,32.5,14.4054,4.192999999999998,3.8566961000735818
5466,CA-2014-146591,2014-01-19,2014-01-20,TS-21340,FUR-BO-10001972,LOC-0058,FC_W,181.47,5,0.7,-320.597,1,19.5,97.5,100.4134,-418.097,-230.39455557392407
5467,CA-2014-107706,2014-02-14,2014-02-19,ST-20530,OFF-PA-10000466,LOC-0015,SC_C,16.176,3,0.2,6.066,5,2.5,7.5,3.3699999999999997,-1.4340000000000002,-8.86498516320475
5468,CA-2016-122448,2016-06-09,2016-06-14,DB-13210,FUR-CH-10002774,LOC-0010,STD_W,122.352,3,0.2,13.7646,5,7.5,22.5,36.1958,-8.7354,-7.139564535111809
5469,CA-2014-132451,2014-09-26,2014-09-27,KF-16285,FUR-CH-10000454,LOC-0189,FC_W,585.552,3,0.2,73.194,1,19.5,58.5,170.78600000000003,14.694000000000003,2.5094270022132963
5470,CA-2014-132451,2014-09-26,2014-09-27,KF-16285,OFF-PA-10004888,LOC-0189,FC_W,19.44,3,0.0,9.3312,1,6.5,19.5,3.3696,-10.1688,-52.30864197530863
5471,CA-2016-158547,2016-05-30,2016-06-04,JM-16195,OFF-AP-10003842,LOC-0073,STD_E,123.92,5,0.2,9.294,5,2.25,11.25,22.9252,-1.9559999999999995,-1.5784377017430598
5472,CA-2017-116946,2017-12-19,2017-12-23,TS-21505,FUR-FU-10000320,LOC-0148,STD_W,13.36,5,0.2,4.008,4,3.75,18.75,1.8704,-14.742,-110.34431137724552
5473,CA-2017-116946,2017-12-19,2017-12-23,TS-21505,OFF-ST-10002554,LOC-0148,STD_W,78.256,2,0.2,-17.6076,4,3.75,7.5,47.9318,-25.1076,-32.083929666734825
5474,CA-2017-116946,2017-12-19,2017-12-23,TS-21505,FUR-BO-10000468,LOC-0148,STD_W,102.018,7,0.7,-183.6324,4,7.5,52.5,40.8072,-236.1324,-231.46150679291887
5475,CA-2017-121741,2017-12-26,2017-12-26,YC-21895,OFF-ST-10004459,LOC-0011,SD_C,750.68,2,0.0,37.534,0,11.25,22.5,356.573,15.033999999999999,2.002717536100602
5476,CA-2017-169691,2017-06-15,2017-06-18,Dp-13240,OFF-LA-10002312,LOC-0432,FC_C,44.4,3,0.0,22.2,3,4.5,13.5,7.3999999999999995,8.7,19.594594594594593
5477,CA-2017-169691,2017-06-15,2017-06-18,Dp-13240,OFF-ST-10001291,LOC-0432,FC_C,84.55,5,0.0,22.8285,3,6.75,33.75,12.3443,-10.921500000000002,-12.917208752217627
5478,CA-2017-169691,2017-06-15,2017-06-18,Dp-13240,OFF-PA-10003022,LOC-0432,FC_C,17.94,3,0.0,8.7906,3,4.5,13.5,3.0498000000000007,-4.7094000000000005,-26.25083612040134
5479,CA-2016-121356,2016-11-20,2016-11-24,SJ-20500,OFF-BI-10002133,LOC-0285,STD_E,128.4,3,0.0,62.916,4,1.5,4.5,21.828000000000003,58.416,45.495327102803735
5480,CA-2014-101770,2014-03-31,2014-04-04,KB-16240,OFF-BI-10001097,LOC-0124,STD_S,1.869,1,0.7,-1.3083,4,1.0,1.0,3.1773,-2.3083,-123.50454788657036
5481,CA-2017-105487,2017-10-08,2017-10-14,CS-12250,TEC-PH-10001336,LOC-0189,STD_W,103.192,1,0.2,11.6091,6,3.75,3.75,91.5829,7.8591,7.615997364136755
5482,CA-2017-105487,2017-10-08,2017-10-14,CS-12250,TEC-AC-10002305,LOC-0189,STD_W,36.0,2,0.0,6.48,6,2.5,5.0,14.76,1.4800000000000004,4.1111111111111125
5483,CA-2017-105487,2017-10-08,2017-10-14,CS-12250,TEC-AC-10003610,LOC-0189,STD_W,239.96,4,0.0,115.1808,6,2.5,10.0,31.1948,105.1808,43.832638773128856
5484,CA-2017-105487,2017-10-08,2017-10-14,CS-12250,OFF-ST-10002301,LOC-0189,STD_W,40.68,2,0.0,0.4068,6,3.75,7.5,20.1366,-7.0932,-17.436578171091448
5485,CA-2017-148999,2017-01-30,2017-02-04,EB-13870,FUR-CH-10002044,LOC-0230,STD_S,419.136,4,0.2,-68.1096,5,3.0,12.0,121.8114,-80.1096,-19.113032524049473
5486,CA-2014-107573,2014-12-12,2014-12-17,PB-19150,OFF-EN-10001099,LOC-0328,STD_S,23.472,3,0.2,7.6284,5,1.0,3.0,5.281200000000001,4.6284,19.718813905930467
5487,CA-2015-156608,2015-10-24,2015-10-29,MT-18070,OFF-BI-10004140,LOC-0066,STD_C,3.592,4,0.8,-6.286,5,1.2,4.8,2.4695,-11.085999999999999,-308.63028953229394
5488,CA-2017-134495,2017-04-01,2017-04-04,BF-11020,TEC-PH-10004897,LOC-0134,SC_S,23.976,3,0.2,-5.6943,3,3.3000000000000003,9.9,9.890099999999999,-15.5943,-65.04129129129129
5489,CA-2017-134495,2017-04-01,2017-04-04,BF-11020,OFF-LA-10000262,LOC-0134,SC_S,6.264,3,0.2,2.0358,3,2.2,6.6000000000000005,1.4094,-4.5642000000000005,-72.8639846743295
5490,CA-2017-134495,2017-04-01,2017-04-04,BF-11020,OFF-AP-10002222,LOC-0134,SC_S,20.808,3,0.2,1.8207,3,3.3000000000000003,9.9,6.3291,-8.0793,-38.82785467128028
5491,CA-2017-134495,2017-04-01,2017-04-04,BF-11020,FUR-CH-10003774,LOC-0134,SC_S,218.352,3,0.2,-19.1058,3,6.6000000000000005,19.8,79.15259999999999,-38.9058,-17.817927016926795
5492,CA-2017-164098,2017-01-26,2017-01-27,CG-12520,OFF-ST-10000615,LOC-0033,FC_C,18.16,2,0.2,1.816,1,6.75,13.5,8.172,-11.684,-64.33920704845815
5493,CA-2014-105249,2014-11-28,2014-11-28,DH-13675,OFF-SU-10001225,LOC-0035,SD_W,7.36,2,0.0,0.1472,0,10.5,21.0,3.6064000000000003,-20.8528,-283.32608695652175
5494,CA-2014-105249,2014-11-28,2014-11-28,DH-13675,OFF-LA-10002043,LOC-0035,SD_W,41.4,4,0.0,19.872,0,10.5,42.0,5.382,-22.128,-53.449275362318836
5495,CA-2014-105249,2014-11-28,2014-11-28,DH-13675,FUR-BO-10000330,LOC-0035,SD_W,411.332,4,0.15,-4.8392,0,31.5,126.0,104.0428,-130.8392,-31.80866064395671
5496,CA-2015-113523,2015-09-04,2015-09-08,SC-20440,OFF-BI-10001249,LOC-0012,STD_E,7.656,4,0.7,-6.1248,4,1.5,6.0,3.4452,-12.1248,-158.36990595611286
5497,CA-2017-117821,2017-06-12,2017-06-16,HG-15025,TEC-AC-10004469,LOC-0368,STD_E,63.92,2,0.2,19.176,4,1.5,3.0,22.372,16.176,25.306633291614517
5498,CA-2017-164378,2017-07-15,2017-07-18,MM-18055,OFF-AR-10001177,LOC-0024,SC_E,6.56,2,0.0,1.9024,3,3.0,6.0,2.3287999999999998,-4.0976,-62.46341463414634
5499,CA-2017-164378,2017-07-15,2017-07-18,MM-18055,OFF-LA-10000634,LOC-0024,SC_E,7.83,3,0.0,3.6018,3,3.0,9.0,1.4094,-5.3982,-68.94252873563218
5500,CA-2017-164378,2017-07-15,2017-07-18,MM-18055,TEC-AC-10004708,LOC-0024,SC_E,41.9,2,0.0,8.799,3,3.0,6.0,16.5505,2.7989999999999995,6.680190930787589
5501,CA-2017-164378,2017-07-15,2017-07-18,MM-18055,FUR-CH-10002084,LOC-0024,SC_E,664.146,6,0.1,88.5528,3,9.0,54.0,95.93219999999998,34.552800000000005,5.202590996557987
5502,CA-2017-164378,2017-07-15,2017-07-18,MM-18055,OFF-PA-10004519,LOC-0024,SC_E,8.96,2,0.0,4.3904,3,3.0,6.0,2.2848000000000006,-1.6096000000000004,-17.964285714285715
5503,CA-2017-127782,2017-11-02,2017-11-06,TH-21115,FUR-FU-10001847,LOC-0012,STD_E,3.312,1,0.2,0.6624,4,2.25,2.25,2.6496,-1.5876000000000001,-47.934782608695656
5504,CA-2017-127782,2017-11-02,2017-11-06,TH-21115,OFF-AP-10001962,LOC-0012,STD_E,20.136,3,0.2,1.2585,4,2.25,6.75,6.2924999999999995,-5.4915,-27.27205005959476
5505,CA-2017-127782,2017-11-02,2017-11-06,TH-21115,OFF-EN-10003845,LOC-0012,STD_E,8.856,3,0.2,2.8782,4,1.5,4.5,1.9926000000000001,-1.6218,-18.3130081300813
5506,CA-2017-127782,2017-11-02,2017-11-06,TH-21115,TEC-PH-10001817,LOC-0012,STD_E,859.2,4,0.4,-186.16,4,2.25,9.0,261.34000000000003,-195.16,-22.71415270018622
5507,US-2016-162026,2016-10-08,2016-10-08,JE-15745,OFF-PA-10000167,LOC-0002,SD_W,61.96,2,0.0,27.882,0,10.5,21.0,17.039,6.8820000000000014,11.107165913492578
5508,CA-2016-150000,2016-04-08,2016-04-14,PG-18820,OFF-EN-10002973,LOC-0269,STD_S,17.92,4,0.0,8.6016,6,1.0,4.0,2.3296000000000006,4.6015999999999995,25.678571428571423
5509,CA-2015-168529,2015-10-08,2015-10-12,MB-17305,FUR-FU-10001588,LOC-0035,STD_W,145.9,5,0.0,62.737,4,3.75,18.75,16.632600000000004,43.987,30.148732008224812
5510,US-2017-152569,2017-05-15,2017-05-20,JD-16015,OFF-PA-10001736,LOC-0156,STD_C,56.704,2,0.2,19.1376,5,1.2,2.4,18.7832,16.7376,29.517494356659142
5511,US-2017-152569,2017-05-15,2017-05-20,JD-16015,TEC-PH-10002185,LOC-0156,STD_C,11.12,2,0.2,3.475,5,1.7999999999999998,3.5999999999999996,3.8225,-0.12499999999999956,-1.1241007194244566
5512,US-2014-137680,2014-02-24,2014-03-02,JH-15430,OFF-PA-10000174,LOC-0325,STD_W,32.896,4,0.2,11.1024,6,2.5,10.0,5.4484,1.1023999999999994,3.351167315175095
5513,US-2014-137680,2014-02-24,2014-03-02,JH-15430,OFF-PA-10000069,LOC-0325,STD_W,22.776,3,0.2,7.6869,6,2.5,7.5,5.0297,0.18689999999999962,0.8206006322444661
5514,CA-2015-103177,2015-05-30,2015-06-01,EN-13780,TEC-PH-10001795,LOC-0030,FC_E,239.97,3,0.0,2.3997,2,7.5,22.5,79.1901,-20.1003,-8.376172021502688
5515,CA-2015-103177,2015-05-30,2015-06-01,EN-13780,OFF-AP-10004540,LOC-0030,FC_E,160.32,2,0.0,44.8896,2,7.5,15.0,57.715199999999996,29.8896,18.6437125748503
5516,CA-2015-103177,2015-05-30,2015-06-01,EN-13780,TEC-PH-10001527,LOC-0030,FC_E,128.85,3,0.0,3.8655,2,7.5,22.5,41.6615,-18.6345,-14.462165308498253
5517,US-2016-138408,2016-11-18,2016-11-21,KC-16255,TEC-AC-10003870,LOC-0364,SC_S,1319.96,4,0.0,527.984,3,2.2,8.8,197.994,519.1840000000001,39.33331313070094
5518,CA-2017-117667,2017-12-04,2017-12-09,MS-17980,FUR-CH-10004540,LOC-0064,STD_E,239.96,10,0.3,-10.284,5,4.5,45.0,25.0244,-55.284,-23.038839806634435
5519,CA-2017-117667,2017-12-04,2017-12-09,MS-17980,FUR-FU-10004093,LOC-0064,STD_E,54.768,2,0.2,6.846,5,2.25,4.5,23.961,2.346,4.283523225241017
5520,CA-2017-117667,2017-12-04,2017-12-09,MS-17980,OFF-AR-10000716,LOC-0064,STD_E,13.392,3,0.2,3.1806,5,1.5,4.5,3.4038,-1.3194,-9.852150537634408
5521,CA-2017-117667,2017-12-04,2017-12-09,MS-17980,OFF-PA-10002709,LOC-0064,STD_E,23.92,5,0.2,8.671,5,1.5,7.5,3.0498000000000003,1.1709999999999994,4.895484949832773
5522,CA-2017-117667,2017-12-04,2017-12-09,MS-17980,TEC-AC-10000580,LOC-0064,STD_E,255.968,4,0.2,-28.7964,5,1.5,6.0,71.19109999999999,-34.7964,-13.594043005375672
5523,CA-2016-110982,2016-06-05,2016-06-07,CK-12205,OFF-BI-10000829,LOC-0087,FC_W,21.552,6,0.2,7.0044,2,6.5,39.0,2.4246,-31.9956,-148.4576837416481
5524,CA-2016-110982,2016-06-05,2016-06-07,CK-12205,OFF-AP-10004859,LOC-0087,FC_W,58.24,4,0.0,15.7248,2,9.75,39.0,10.6288,-23.275199999999998,-39.96428571428571
5525,CA-2016-147123,2016-12-10,2016-12-12,SJ-20125,OFF-PA-10000575,LOC-0107,FC_W,80.28,12,0.0,36.9288,2,6.5,78.0,3.6126,-41.0712,-51.15994020926756
5526,CA-2017-154501,2017-04-30,2017-05-05,EA-14035,OFF-AR-10002804,LOC-0142,STD_W,9.78,2,0.0,4.0098,5,2.5,5.0,2.8850999999999996,-0.9901999999999997,-10.124744376278116
5527,CA-2017-166933,2017-04-24,2017-04-28,MG-17890,OFF-FA-10002676,LOC-0537,STD_W,1.81,1,0.0,0.6516,4,2.5,2.5,1.1584,-1.8484,-102.12154696132596
5528,CA-2015-142055,2015-05-08,2015-05-10,AB-10255,OFF-PA-10003465,LOC-0030,FC_E,37.94,2,0.0,18.2112,2,5.0,10.0,9.864399999999998,8.211200000000002,21.642593568792837
5529,CA-2015-137106,2015-03-31,2015-04-04,SC-20260,TEC-PH-10000011,LOC-0134,STD_S,79.96,5,0.2,27.986,4,1.5,7.5,10.394799999999998,20.486,25.62031015507754
5530,CA-2017-136609,2017-08-06,2017-08-11,TB-21355,OFF-PA-10004381,LOC-0538,STD_C,115.296,3,0.2,40.3536,5,1.2,3.5999999999999996,24.980800000000002,36.7536,31.877601998334722
5531,CA-2017-160885,2017-12-02,2017-12-06,JK-16090,TEC-PH-10001795,LOC-0199,STD_C,2479.96,4,0.0,743.988,4,1.7999999999999998,7.199999999999999,433.993,736.788,29.709672736657044
5532,US-2016-167472,2016-06-06,2016-06-07,CK-12595,TEC-AC-10001109,LOC-0366,FC_S,179.94,6,0.0,75.5748,1,4.0,24.0,17.3942,51.574799999999996,28.662220740246745
5533,US-2016-167472,2016-06-06,2016-06-07,CK-12595,TEC-AC-10003038,LOC-0366,FC_S,26.85,3,0.0,5.1015,1,4.0,12.0,7.2495,-6.8985,-25.692737430167593
5534,US-2016-167472,2016-06-06,2016-06-07,CK-12595,TEC-AC-10003174,LOC-0366,FC_S,323.37,3,0.0,129.348,1,4.0,12.0,64.67399999999999,117.34800000000001,36.28908061972354
5535,US-2016-167472,2016-06-06,2016-06-07,CK-12595,OFF-PA-10000157,LOC-0366,FC_S,59.94,3,0.0,28.1718,1,4.0,12.0,10.5894,16.1718,26.979979979979984
5536,US-2016-167472,2016-06-06,2016-06-07,CK-12595,OFF-BI-10001721,LOC-0366,FC_S,64.14,3,0.0,30.7872,1,4.0,12.0,11.117600000000001,18.7872,29.29092609915809
